Crop,Crop type,Altitude (masl),temperature (C) ,pH,Soil type,N,P,K,Crop water need (mm/total growing period),Growing period (days),Humidity(%),Season A start(month),Season A end,Season B start(month),Season B end(month)
Eggplant,Vegetable,1493.9390238316666,26.68437213335027,6.054994988723191,well drained loam to sandy loam soils,175.0,40.0,300.0,806.263543503958,114.84895753465209,76.11098889726352,9,12-2,2,5-7
Eggplant,Vegetable,210.18047745999198,22.500047288634384,5.56218291228559,well drained loam to sandy loam soils,175.0,40.0,300.0,665.7404761145517,125.58411340110075,71.10406184676265,9,12-2,2,5-7
Eggplant,Vegetable,898.6213973001817,29.397888993700136,5.948124643859392,well drained loam to sandy loam soils,175.0,40.0,300.0,602.2117042382275,124.45163157287757,62.15385940109383,9,12-2,2,5-7
Eggplant,Vegetable,1178.3871591904553,24.835573497956997,5.846998655594549,well drained loam to sandy loam soils,175.0,40.0,300.0,611.1632811444921,109.52401823075611,88.75699320732303,9,12-2,2,5-7
Eggplant,Vegetable,654.3969624677459,25.493097818551796,6.174801804525143,well drained loam to sandy loam soils,175.0,40.0,300.0,837.2509096675998,127.60685612814878,67.338445561946,9,12-2,2,5-7
Eggplant,Vegetable,558.3944425284029,28.093839071666636,6.113316786294733,well drained loam to sandy loam soils,175.0,40.0,300.0,778.0568080090055,105.50727735428731,64.8126119497008,9,12-2,2,5-7
Eggplant,Vegetable,1256.3628543637733,29.706760844225755,6.058390985735004,well drained loam to sandy loam soils,175.0,40.0,300.0,613.656495729337,138.36369334837494,66.14333589235181,9,12-2,2,5-7
Eggplant,Vegetable,1462.007374752247,24.12590731040563,6.294286617581564,well drained loam to sandy loam soils,175.0,40.0,300.0,798.4763945552745,105.34668033332751,75.96233277654751,9,12-2,2,5-7
Eggplant,Vegetable,22.992529750848334,29.506420454664195,5.661727929952404,well drained loam to sandy loam soils,175.0,40.0,300.0,808.3670376259216,100.59469230226433,69.89521921184296,9,12-2,2,5-7
Eggplant,Vegetable,898.0517268405798,20.0092799161564,5.6928800389593475,well drained loam to sandy loam soils,175.0,40.0,300.0,710.2097155434625,106.87786355814829,84.11554725418253,9,12-2,2,5-7
Eggplant,Vegetable,557.9117384894193,26.485423117564004,5.849587637865345,well drained loam to sandy loam soils,175.0,40.0,300.0,660.8790269678849,134.19551131795436,70.06683829404263,9,12-2,2,5-7
Eggplant,Vegetable,1471.9047802409805,29.949501158580503,5.8498053310850695,well drained loam to sandy loam soils,175.0,40.0,300.0,683.8126512485649,115.07532663511748,67.53440902039122,9,12-2,2,5-7
Eggplant,Vegetable,1050.0630645831159,23.87860835962268,6.49752151298269,well drained loam to sandy loam soils,175.0,40.0,300.0,847.6682642240891,121.674946856883,74.31055945627364,9,12-2,2,5-7
Eggplant,Vegetable,123.9416340056188,26.68860065819834,6.444285678446002,well drained loam to sandy loam soils,175.0,40.0,300.0,706.6559381823866,133.45888165814767,65.60982352462317,9,12-2,2,5-7
Eggplant,Vegetable,1597.0515711287662,26.27744199492089,6.473923299734409,well drained loam to sandy loam soils,175.0,40.0,300.0,629.5323968139254,138.93599212855207,81.14811531661121,9,12-2,2,5-7
Eggplant,Vegetable,1350.7918525883565,23.50233338291783,6.02902473352555,well drained loam to sandy loam soils,175.0,40.0,300.0,891.8610486668487,123.49850043763375,82.6343274796877,9,12-2,2,5-7
Eggplant,Vegetable,525.9486942759454,22.5046589580598,6.023564840724799,well drained loam to sandy loam soils,175.0,40.0,300.0,814.0738082023099,124.36640456492441,78.65447979947788,9,12-2,2,5-7
Eggplant,Vegetable,1176.0881290925442,25.63100229149217,5.885042760572357,well drained loam to sandy loam soils,175.0,40.0,300.0,879.8857430631801,112.03814802580473,74.64671931790653,9,12-2,2,5-7
Eggplant,Vegetable,1554.613554797286,27.523245190238445,5.9172313541092,well drained loam to sandy loam soils,175.0,40.0,300.0,878.5205145874564,112.29249049601094,73.49552407156729,9,12-2,2,5-7
Eggplant,Vegetable,1252.2483482205862,28.68886584109179,6.037466790773899,well drained loam to sandy loam soils,175.0,40.0,300.0,802.0634219139481,132.9505511385521,86.71649431022338,9,12-2,2,5-7
Eggplant,Vegetable,92.23633183517651,28.099127174154205,6.200804314425686,well drained loam to sandy loam soils,175.0,40.0,300.0,792.8772831587762,113.61823885130637,60.08683484898486,9,12-2,2,5-7
Eggplant,Vegetable,404.56445934113674,28.891359094029994,6.308779615989948,well drained loam to sandy loam soils,175.0,40.0,300.0,814.5872718330718,111.37486450098379,71.93027592090391,9,12-2,2,5-7
Eggplant,Vegetable,1340.1165187941758,20.789014831469423,6.427411276347956,well drained loam to sandy loam soils,175.0,40.0,300.0,831.8897941042085,106.4586510713518,89.22417899860275,9,12-2,2,5-7
Eggplant,Vegetable,980.5015498039043,23.392377910172282,5.943656225159218,well drained loam to sandy loam soils,175.0,40.0,300.0,834.0287687871374,106.32800674140016,88.38636341254575,9,12-2,2,5-7
Eggplant,Vegetable,1452.785500067491,23.98419825434185,5.677059683339753,well drained loam to sandy loam soils,175.0,40.0,300.0,632.4938770183994,109.96314229974865,74.62163862746814,9,12-2,2,5-7
Eggplant,Vegetable,1512.03156286814,28.89355694734811,5.635051051166755,well drained loam to sandy loam soils,175.0,40.0,300.0,644.2553316935293,139.5834965630199,89.84623571089946,9,12-2,2,5-7
Eggplant,Vegetable,1010.7730791838144,29.232411914713744,6.228029757012939,well drained loam to sandy loam soils,175.0,40.0,300.0,666.126354661623,108.46460615718686,62.403990318061155,9,12-2,2,5-7
Eggplant,Vegetable,544.3652563153137,24.605082870714284,5.563010866722762,well drained loam to sandy loam soils,175.0,40.0,300.0,808.5261498215319,139.9717347147165,74.27567876043511,9,12-2,2,5-7
Eggplant,Vegetable,197.24582560223672,28.965426680924082,6.452687000089999,well drained loam to sandy loam soils,175.0,40.0,300.0,676.5291884476535,139.35651500741713,84.08798737966313,9,12-2,2,5-7
Eggplant,Vegetable,279.9476492400297,24.065193053918144,5.512720077231478,well drained loam to sandy loam soils,175.0,40.0,300.0,654.024273015082,138.44745916653957,79.86099074682875,9,12-2,2,5-7
Eggplant,Vegetable,713.5934214739083,29.749316732134087,5.788481726313348,well drained loam to sandy loam soils,175.0,40.0,300.0,871.1321958913474,101.1097212369568,71.93244761556518,9,12-2,2,5-7
Eggplant,Vegetable,1051.6428069735748,24.769602379212685,5.762594409812879,well drained loam to sandy loam soils,175.0,40.0,300.0,767.2802265662299,103.31668686984165,86.15973945594064,9,12-2,2,5-7
Eggplant,Vegetable,1053.1066948377854,20.738373315339615,6.3223288005792675,well drained loam to sandy loam soils,175.0,40.0,300.0,832.3819221932902,125.47908438591578,62.82522284090968,9,12-2,2,5-7
Eggplant,Vegetable,422.2817250128701,29.911466165865864,5.661150847938029,well drained loam to sandy loam soils,175.0,40.0,300.0,704.3821225197677,102.87199800133057,70.52786185087312,9,12-2,2,5-7
Eggplant,Vegetable,792.2063151414748,26.018527396975717,6.060866366170705,well drained loam to sandy loam soils,175.0,40.0,300.0,681.2879507127225,124.5339615346158,74.92898155075764,9,12-2,2,5-7
Eggplant,Vegetable,953.6503368271779,22.53019679088517,5.511965934187713,well drained loam to sandy loam soils,175.0,40.0,300.0,784.3646649901041,129.64013997592758,79.26394673812842,9,12-2,2,5-7
Eggplant,Vegetable,495.6877661895204,29.280666771985807,6.417293646675743,well drained loam to sandy loam soils,175.0,40.0,300.0,826.5193918962378,101.15559049789617,71.11132277454381,9,12-2,2,5-7
Eggplant,Vegetable,762.7019331845171,22.655469814905153,5.89424810502454,well drained loam to sandy loam soils,175.0,40.0,300.0,819.3565166757717,115.82104233381631,78.22678503055619,9,12-2,2,5-7
Eggplant,Vegetable,548.7114404105193,22.75674742455645,6.057823909356385,well drained loam to sandy loam soils,175.0,40.0,300.0,865.7680648857404,126.89572859259616,77.32926786934145,9,12-2,2,5-7
Eggplant,Vegetable,1087.5828917248682,26.368924564278913,6.046928554101586,well drained loam to sandy loam soils,175.0,40.0,300.0,828.1316015357186,134.91517012256216,83.43383132519473,9,12-2,2,5-7
Eggplant,Vegetable,0.40163137511477487,26.2576693674688,6.280627273260597,well drained loam to sandy loam soils,175.0,40.0,300.0,740.4420795598099,120.32314244236244,70.11152860876247,9,12-2,2,5-7
Eggplant,Vegetable,1471.5582974872411,24.072370505001977,5.670706939762516,well drained loam to sandy loam soils,175.0,40.0,300.0,754.8818515767824,115.01868274980062,76.70488616422739,9,12-2,2,5-7
Eggplant,Vegetable,727.8130195772427,27.001757220216028,5.714879494371041,well drained loam to sandy loam soils,175.0,40.0,300.0,769.4802438105849,124.3520251892783,63.40686032967511,9,12-2,2,5-7
Eggplant,Vegetable,684.7438769979055,27.854186297571566,6.096764394242305,well drained loam to sandy loam soils,175.0,40.0,300.0,604.2225757189843,128.83234053579932,70.21292942436013,9,12-2,2,5-7
Eggplant,Vegetable,1402.8918421258988,22.208990315176823,5.795478877888297,well drained loam to sandy loam soils,175.0,40.0,300.0,882.1255135316294,114.61678306633644,85.00932894555939,9,12-2,2,5-7
Eggplant,Vegetable,853.3621491712936,21.536537403818844,5.814158018475785,well drained loam to sandy loam soils,175.0,40.0,300.0,611.9625800765532,117.58506637926439,70.35931830064828,9,12-2,2,5-7
Tomato,Vegetable,1487.5987330130922,21.168117873552767,7.32605561378543,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,458.74081395380557,171.50243344859098,84.88569808127134,9,1-3,2,6-8
Tomato,Vegetable,128.29157986286387,21.115280768422345,6.2007537243456765,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,431.80617775536496,166.11201114529857,74.469282205918,9,1-3,2,6-8
Tomato,Vegetable,765.3087214815299,19.43497446481409,6.455417308481501,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,467.2502087113779,156.73177987143276,73.3218835549962,9,1-3,2,6-8
Tomato,Vegetable,789.1395134214558,20.678066942042186,7.420407989265939,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,529.4487216288013,136.193782701107,82.80448758230935,9,1-3,2,6-8
Tomato,Vegetable,1147.1563435219757,17.82413180352208,6.183826561400751,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,426.2652836726784,140.56013727821465,80.93534954403385,9,1-3,2,6-8
Tomato,Vegetable,1991.6109834233785,19.094970348485028,7.170329813794233,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,555.7828305484338,150.21740378771753,72.34819010518135,9,1-3,2,6-8
Tomato,Vegetable,250.47270920367848,22.88057973485668,6.595547971940137,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,516.9192303247511,143.91905444841885,80.02607144249313,9,1-3,2,6-8
Tomato,Vegetable,411.50847414144454,16.06052734606798,7.259615627240519,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,458.9858565872634,147.6095069211011,67.70042427727027,9,1-3,2,6-8
Tomato,Vegetable,1012.5562604117706,21.467439236098798,6.526009796837626,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,533.5732389156781,142.25310027480177,70.08360048117922,9,1-3,2,6-8
Tomato,Vegetable,1739.392399894536,23.74471773476884,6.06795736414402,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,415.4486380850991,142.73165931945195,81.53054142377904,9,1-3,2,6-8
Tomato,Vegetable,1705.4229871570362,15.470155870694382,7.254021056177876,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,579.8893792942558,163.39490237704467,78.63666911161796,9,1-3,2,6-8
Tomato,Vegetable,1319.9871506758298,23.10374521019437,6.0715147637216385,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,436.0305788908812,152.63885915338224,82.85914295830632,9,1-3,2,6-8
Tomato,Vegetable,489.51643298701896,15.93052437053262,6.127374458777654,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,561.0114602004235,144.5778169240766,65.04409212957486,9,1-3,2,6-8
Tomato,Vegetable,41.317509487069024,16.861194815873063,6.48027011759259,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,420.77732002775497,147.59057192394985,75.88573349492216,9,1-3,2,6-8
Tomato,Vegetable,1878.4381322029699,19.412498542741094,6.285634947908654,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,559.3929249825426,146.81533984569933,68.59730643449294,9,1-3,2,6-8
Tomato,Vegetable,661.902658501128,17.40639442252364,6.450308181149492,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,519.7450406641545,153.43008676678787,83.79423380543858,9,1-3,2,6-8
Tomato,Vegetable,1330.6452852271466,21.179594790896317,7.038353538910483,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,553.9011386956429,136.5848196364679,79.34223655440343,9,1-3,2,6-8
Tomato,Vegetable,1374.56572585492,24.191531367825366,6.913397432449828,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,461.61532155216184,143.44174000424348,73.41696839994366,9,1-3,2,6-8
Tomato,Vegetable,786.286643311735,17.692904879118572,6.615201628587968,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,502.9007627587788,179.95106227636276,79.52683731323948,9,1-3,2,6-8
Tomato,Vegetable,1932.2701204614643,22.861009690851766,6.9550752203582,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,538.6124013430276,142.9439838461127,73.40670421810422,9,1-3,2,6-8
Tomato,Vegetable,1296.377061803244,20.366294348747438,7.4668680538402565,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,516.4884811000401,150.4696769055507,74.35329396038459,9,1-3,2,6-8
Tomato,Vegetable,867.5808235219744,17.103511141158258,7.3253693512203295,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,518.3281952041895,153.76013998045124,70.00271331613246,9,1-3,2,6-8
Tomato,Vegetable,476.986095668599,22.265383222483173,6.286314716778458,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,551.588664663843,156.3075261362294,74.47505118403731,9,1-3,2,6-8
Tomato,Vegetable,179.10979146865236,16.34779240822381,7.383778100635437,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,598.1087943808693,169.1867274726377,73.27036138456742,9,1-3,2,6-8
Tomato,Vegetable,1612.154132711819,22.929878818659382,6.364889247044529,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,488.2747504824087,179.15761189362917,67.32442183891455,9,1-3,2,6-8
Tomato,Vegetable,1607.0509572936653,23.86389928351105,6.319391504672019,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,520.3371211683024,137.32003347176195,74.1796878452925,9,1-3,2,6-8
Tomato,Vegetable,172.20607877266224,23.730034345068212,6.287578913473359,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,498.30870924838314,176.6377512048352,81.7369243539622,9,1-3,2,6-8
Tomato,Vegetable,1708.4266357807282,20.732308007052424,6.095787169496598,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,436.496937436274,157.29400535964194,66.00876494119196,9,1-3,2,6-8
Tomato,Vegetable,1.8913514631435646,21.897097680291182,7.455187508424741,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,446.5528247943411,161.49845375506916,75.32920099536595,9,1-3,2,6-8
Tomato,Vegetable,1777.6471213124155,22.322306134015328,7.47251900235087,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,521.505049264511,160.44982296748498,77.32408758259564,9,1-3,2,6-8
Tomato,Vegetable,1373.4040889078005,19.50331742695535,6.920055702691148,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,597.5856098567242,138.43618824960075,69.39013167847138,9,1-3,2,6-8
Tomato,Vegetable,869.4947069093278,22.014434986486656,6.72300922798504,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,590.1981290534986,172.62821686465566,66.75919625483228,9,1-3,2,6-8
Tomato,Vegetable,479.93086693800336,18.600992785354116,7.387624492903872,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,488.52114404436514,159.60385366982655,80.75323645177632,9,1-3,2,6-8
Tomato,Vegetable,1723.6678338049346,15.571191182328883,6.377541130267616,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,588.2359493188042,145.12648969405558,83.27142151516455,9,1-3,2,6-8
Tomato,Vegetable,1066.2682051824056,17.748726526153117,7.354489366599704,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,567.4713462404924,173.780849684847,67.73033984076194,9,1-3,2,6-8
Tomato,Vegetable,1778.936194605265,20.09733991118883,7.271902966934009,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,439.1550171665157,158.544176270653,83.57988957326641,9,1-3,2,6-8
Tomato,Vegetable,247.94281626403225,20.225023405994172,7.298612432756645,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,457.9706823719729,172.83725938994638,70.02739551945876,9,1-3,2,6-8
Tomato,Vegetable,1370.216573785738,15.88113385014544,6.588998950238621,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,522.9775891199401,141.34064929159692,73.64911862779758,9,1-3,2,6-8
Tomato,Vegetable,483.86741201521824,23.311765018071924,7.18485093904239,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,433.74782144116864,179.955900774431,74.31948699717584,9,1-3,2,6-8
Tomato,Vegetable,37.64616144664812,15.582264051853569,6.552010449198101,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,516.9452963384265,176.60016931413182,80.12115967021316,9,1-3,2,6-8
Tomato,Vegetable,507.2977200606017,23.05866337910122,7.306460802347848,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,489.5415689181269,151.96527587900522,75.4904512183638,9,1-3,2,6-8
Tomato,Vegetable,1221.7065184002167,23.158709071932606,7.1383410526773705,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,599.3014099368636,144.89936849913144,77.11952698625461,9,1-3,2,6-8
Tomato,Vegetable,204.64013480043187,20.58940099966359,7.145482555192681,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,486.2387563640685,176.71150374340112,78.97937515311312,9,1-3,2,6-8
Tomato,Vegetable,1957.2882935169057,15.178345055919365,6.16080421391814,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,499.5548963117453,146.5566814636368,74.96640616022229,9,1-3,2,6-8
Tomato,Vegetable,1912.6672056785171,15.610383926946408,7.270366974228999,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,524.7064265205438,167.6413875082938,83.59681118012912,9,1-3,2,6-8
Tomato,Vegetable,640.9065546100996,23.80143348679798,7.077706561362035,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,478.6677966109668,136.3468922035491,73.90869169143528,9,1-3,2,6-8
Tomato,Vegetable,677.7483741989654,24.823505175959042,6.543443003335085,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,405.14150369778974,165.73411662355736,71.20076638786955,9,1-3,2,6-8
Tomato,Vegetable,200.13620136482402,24.786800663836324,7.173913278611803,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,445.509084835488,173.94690986955555,67.28152506566151,9,1-3,2,6-8
Tomato,Vegetable,113.65135482524113,19.13632398632073,7.4326981132214565,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,546.2509281872524,146.1746665862129,80.63159602936798,9,1-3,2,6-8
Tomato,Vegetable,1856.273302868347,22.439063997162158,7.474729501187712,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,486.8109064144651,164.2426361651756,74.27376203596447,9,1-3,2,6-8
Tomato,Vegetable,176.54075655887013,15.607823256100698,7.300300035264991,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,567.27534124695,135.96187370038777,66.64956723552105,9,1-3,2,6-8
Tomato,Vegetable,1520.1576568875414,16.525030208615075,6.499787468807648,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,425.60707660679486,142.4695961388244,78.11822454894285,9,1-3,2,6-8
Tomato,Vegetable,1910.652104753478,18.25092964277104,6.135641641837098,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,435.70389727926187,174.36231010088713,83.44332396900626,9,1-3,2,6-8
Tomato,Vegetable,1836.4399230288352,17.33792921409194,6.876270199859067,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,595.5803791521317,159.35299513536515,65.94007925961198,9,1-3,2,6-8
Tomato,Vegetable,1650.3592506177413,16.247395651162886,7.403645674092675,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,401.5036310269809,146.58664188206617,69.76668700518617,9,1-3,2,6-8
Tomato,Vegetable,61.416670819630866,18.56086152724671,6.361419630163901,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,450.9748954134127,176.4008698932411,81.67567950520277,9,1-3,2,6-8
Tomato,Vegetable,894.3568165131346,17.936893229482468,6.779025906992241,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,575.1862704437808,140.70451305395298,70.10219928970584,9,1-3,2,6-8
Tomato,Vegetable,312.75367539234657,23.933080831194772,7.448956829531989,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,585.8382816335004,165.50366416812756,80.71724278926754,9,1-3,2,6-8
Tomato,Vegetable,1034.5292127194105,15.434086766697755,7.085347607460732,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,455.42063543223014,137.57592084419773,66.89348876194977,9,1-3,2,6-8
Tomato,Vegetable,635.4832765502591,16.287441846836835,7.480929145902304,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,508.5099324231299,139.94191090589118,76.2125358649727,9,1-3,2,6-8
Tomato,Vegetable,224.0631737881289,24.40474953276355,6.4379246302277,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,485.7993264339444,139.12743778436598,70.41640418713922,9,1-3,2,6-8
Tomato,Vegetable,1900.226050955728,15.066864559784959,7.326473083392187,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,586.41849085203,141.6940397471057,66.02003963038203,9,1-3,2,6-8
Tomato,Vegetable,312.51829526146514,15.181918177568823,7.239804647197394,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,583.3325172879046,151.43210986974037,72.10884437448881,9,1-3,2,6-8
Tomato,Vegetable,900.7473108957038,15.001510485080527,6.540720980010722,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,459.39579165138827,145.90896417177262,67.93011196506119,9,1-3,2,6-8
Tomato,Vegetable,1375.9215221021664,17.718044496866874,6.25313360088756,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,451.131139584725,163.60978297599928,81.04182776224262,9,1-3,2,6-8
Tomato,Vegetable,1349.4308817816955,18.773082722698348,7.489937400008615,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,526.9478701950168,174.89647574366654,66.4722459258833,9,1-3,2,6-8
Tomato,Vegetable,1477.2495924866716,24.977816115814477,6.373654740100491,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,445.0564485834185,153.46617628898912,78.07064969641347,9,1-3,2,6-8
Tomato,Vegetable,1052.0938098012643,15.433967539722067,6.931014596120503,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,433.3470143161063,179.02687349345297,81.8973300251432,9,1-3,2,6-8
Tomato,Vegetable,817.7451567041893,20.05779186307522,7.322840374045695,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,513.9108242649182,141.66791187052405,76.45787498549203,9,1-3,2,6-8
Tomato,Vegetable,350.46232014827797,24.428297460435505,6.909119717607044,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,549.2945846916859,152.27480909629324,80.71991036020495,9,1-3,2,6-8
Tomato,Vegetable,750.023963751149,20.318611579849517,6.54320949405869,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,508.0952726059512,178.98825286702376,79.9620327284177,9,1-3,2,6-8
Tomato,Vegetable,404.1299027408145,20.911533820093478,7.4340356963424785,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,486.1032959953036,156.95292111996042,83.32038352104928,9,1-3,2,6-8
Tomato,Vegetable,1577.6759287945995,15.638497309881522,6.5460135949642515,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,494.744107918299,150.0778570703994,84.8846161490392,9,1-3,2,6-8
Tomato,Vegetable,1614.2595409856435,16.73205286430823,6.351375343836,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,488.45866824728404,166.3181488718692,66.53401106522912,9,1-3,2,6-8
Tomato,Vegetable,1559.7030820261843,18.944639462044435,6.574167990692701,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,520.5814831334546,138.55363685556298,77.21663842406498,9,1-3,2,6-8
Tomato,Vegetable,150.76808821585618,16.308261814258856,6.586254878730283,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,492.35759123610677,177.42599163119175,80.71824367760698,9,1-3,2,6-8
Tomato,Vegetable,262.14038729050884,18.593901114242023,7.097962458188126,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,578.9211054396803,169.99639176223556,72.85080753250031,9,1-3,2,6-8
Tomato,Vegetable,665.0201756052771,15.841786563507192,6.7735379039731995,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,596.2316485824847,145.17607586346344,65.24839603564241,9,1-3,2,6-8
Tomato,Vegetable,1944.588970202182,16.758064469878512,6.226526676413584,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,580.2911421521469,147.46645014126312,81.04747091181412,9,1-3,2,6-8
Tomato,Vegetable,722.6505885945697,15.325516500250897,6.671498707568917,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,553.8256152050946,144.7851890285222,77.057220141662,9,1-3,2,6-8
Tomato,Vegetable,770.8507365717243,23.906526332853765,7.2722401007604,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,442.1150765239953,178.14557669989793,69.0213953279673,9,1-3,2,6-8
Tomato,Vegetable,592.8965270667987,15.854362209956212,7.064811916047844,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,516.1437584425464,164.782853680735,74.55618994633318,9,1-3,2,6-8
Tomato,Vegetable,1529.7508879051502,22.89838126018165,7.238791420251577,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,586.4398796216395,143.55090812872788,78.07598625828257,9,1-3,2,6-8
Tomato,Vegetable,1690.1471243796918,22.36835532619949,7.3649554437926215,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,458.4006208090489,165.76961431309388,79.1959635761582,9,1-3,2,6-8
Tomato,Vegetable,1720.9466002600254,16.782365822573702,7.368010229464291,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,458.5013379795972,158.94309602992786,65.51998078177566,9,1-3,2,6-8
Tomato,Vegetable,1624.5387741153363,21.290066172189903,6.46958450871849,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,469.75046775042665,153.33563556033295,77.96761359795248,9,1-3,2,6-8
Tomato,Vegetable,1310.8699612760474,22.502937446913478,6.22664763937799,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,485.0781171115343,170.9417890589368,72.24894497053174,9,1-3,2,6-8
Tomato,Vegetable,928.6187026343983,24.961903960914317,6.473833479774978,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,559.272682266135,138.4731746145034,80.2549657643483,9,1-3,2,6-8
Tomato,Vegetable,1574.0893616272203,22.669580997588785,6.959735243893958,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,517.5365731545877,144.54314627566865,75.05143889046094,9,1-3,2,6-8
Tomato,Vegetable,506.45400005953366,16.07293825064282,6.1426579873121785,"Well drained sandy, loam, and clay loam soils",104.0,22.0,141.0,585.0182836131428,136.4663601356227,81.37091584724995,9,1-3,2,6-8
